Date,DAL,UAL,Señales,Hedge Ratio,Sigma,Trade,Accion_DAL,Accion_UAL,Cerrar Posicion,Capital Actual,Ventas Long,Ventas Short,Gasto Long,Gasto Short,Comisión Short,Long shares DAL,Short shares DAL,Long shares UAL,Short shares UAL,Nuevo Capital,Long DAL shares acumuladas,Short DAL shares acumuladas,Long UAL shares acumuladas,Short UAL shares acumuladas,Dinero acumulado Long,Dinero acumulado Short,Dinero en activos Long a día de hoy,Dinero en activos Short a día de hoy,Ganancia/Perdida activo short
2015-01-02,43.4761848449707,66.33999633789062,0.0,0.6554323444326701,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-05,42.75127410888672,66.1500015258789,0.0,0.6463644915681692,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-06,41.74348831176758,64.58000183105469,0.0,0.6464721231893318,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-07,41.52248764038086,65.52999877929688,0.0,0.6336871305784815,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-08,42.60100173950195,66.63999938964844,0.0,0.6393360514515258,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-09,41.44293212890625,65.33999633789062,0.0,0.6343568934572886,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-12,40.71803283691406,65.91999816894531,0.0,0.6177488490056946,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-13,41.20425796508789,66.41000366210938,0.0,0.6205159785455274,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-14,40.05501937866211,64.05000305175781,0.0,0.6253926435220081,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-15,39.82518005371094,63.83000183105469,0.0,0.6239491027094068,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-16,40.52355194091797,65.75,0.0,0.6162990568347119,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-20,43.46733856201172,68.02999877929688,0.0,0.6390814279644981,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-21,43.4761848449707,69.20999908447266,0.0,0.6282767437973125,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-22,44.81990051269531,72.33999633789062,0.0,0.6195939303549678,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-23,44.69614028930664,73.0999984741211,0.0,0.6114444685940934,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-26,44.33369445800781,73.62000274658203,0.0,0.6021918578163877,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-27,43.4761848449707,71.80000305175781,0.0,0.6054962678832766,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-28,42.839683532714844,70.7699966430664,0.0,0.6053155198454626,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-29,44.38671112060547,73.52999877929688,0.0,0.6036219891738775,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-01-30,41.82306671142578,69.37000274658203,0.0,0.6028732262181934,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-02,41.11582946777344,69.37999725341797,0.0,0.5925947258495036,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-03,40.673831939697266,67.97000122070312,0.0,0.5983573931719914,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-04,41.51364517211914,71.69999694824219,0.0,0.578735654590341,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-05,40.78874969482422,69.5999984741211,0.0,0.5857369355983016,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-06,40.23183822631836,67.58000183105469,0.0,0.5949419711990511,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-09,39.29475784301758,64.56999969482422,0.0,0.6080158648899593,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-10,40.06386184692383,67.62999725341797,0.0,0.5917112479635753,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-11,39.76329040527344,67.12000274658203,0.0,0.5917287078328167,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-12,39.613006591796875,67.33999633789062,0.0,0.5875617996999836,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-13,39.33896255493164,66.2300033569336,0.0,0.5932478941228447,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-17,39.56882095336914,64.93000030517578,0.0,0.6085883407431251,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-18,40.10029220581055,66.72000122070312,0.0,0.6001758272423537,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-19,40.676063537597656,66.08999633789062,0.0,0.6145731096168557,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-20,42.0224723815918,68.01000213623047,0.0,0.6170357012587261,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-23,41.801029205322266,68.83999633789062,0.0,0.6063537195134061,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-24,42.545108795166016,70.88999938964844,0.0,0.5992737962333528,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-25,41.49099349975586,68.69000244140625,0.0,0.6030942068146603,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-26,40.676063537597656,67.41999816894531,0.0,0.6023707579333715,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-27,39.43592834472656,65.18000030517578,0.0,0.6040317618983924,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-02,40.20658493041992,66.80999755859375,0.0,0.6008122569345992,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-03,40.55204391479492,69.0,0.0,0.586652802000171,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-04,39.993988037109375,68.66999816894531,0.0,0.581351904530134,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-05,39.320777893066406,67.91999816894531,0.0,0.5778688915025869,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-06,38.780433654785156,66.66999816894531,0.0,0.580586174659385,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-09,39.480224609375,66.1500015258789,0.0,0.5956972111575258,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-10,38.461551666259766,64.61000061035156,0.0,0.5941391997846922,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-11,38.9930419921875,65.97000122070312,0.0,0.5899272729901561,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-12,40.15343475341797,67.73999786376953,0.0,0.5916529226807741,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-13,40.30402374267578,67.56999969482422,0.0,0.5953671057175232,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-16,40.88865280151367,67.91999816894531,0.0,0.6009119704298418,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-17,41.32270431518555,69.08999633789062,0.0,0.597004660135879,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-18,40.57861328125,68.0999984741211,0.0,0.5947648114650729,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-19,41.8630256652832,70.08999633789062,0.0,0.5962119788760202,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-20,42.0047607421875,69.44999694824219,0.0,0.6037304515728592,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-23,41.260677337646484,67.61000061035156,0.0,0.6091213366277279,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-24,40.77349090576172,67.62999725341797,0.0,0.6017389252279629,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-25,39.43592834472656,65.55999755859375,0.0,0.6003468499389397,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-26,39.055049896240234,64.97000122070312,0.0,0.5999372523878429,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-27,39.754817962646484,67.75,0.0,0.5855122676992356,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-30,40.357173919677734,68.19000244140625,0.0,0.5905735986981697,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-31,39.825687408447266,67.25,0.0,0.5909242302081303,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-01,38.319820404052734,64.01000213623047,0.0,0.5972289337911206,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-02,37.4251594543457,61.880001068115234,0.0,0.603271081203781,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-06,36.991111755371094,60.119998931884766,0.0,0.6136225353751223,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-07,36.884822845458984,59.56999969482422,0.0,0.6174922782451748,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-08,38.34640121459961,60.54999923706055,0.0,0.6316993569551796,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-09,38.213531494140625,61.15999984741211,0.0,0.6232051731764885,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-10,38.293235778808594,61.04999923706055,0.0,0.6256314479498419,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-13,38.15151596069336,61.0099983215332,0.0,0.6237197315909845,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-14,38.1603889465332,60.25,0.0,0.6317030581538704,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-15,39.1524772644043,60.9900016784668,0.0,0.6403326771101286,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-16,39.85226058959961,62.20000076293945,0.0,0.639120602115804,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-17,39.64853286743164,61.4900016784668,0.0,0.6431728300948819,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-20,40.507755279541016,62.400001525878906,0.0,0.6475794084306066,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-21,40.95065689086914,63.70000076293945,0.0,0.641284059283667,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-22,41.216392517089844,64.0199966430664,0.0,0.6422303300026091,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-23,41.127811431884766,62.79999923706055,0.0,0.6532362142806434,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-24,41.61500930786133,63.5099983215332,0.0,0.6536059507641503,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-27,41.14553451538086,61.97999954223633,0.0,0.6621061239939093,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-28,40.92408752441406,61.41999816894531,0.0,0.6645307681117129,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-29,39.88768768310547,59.869998931884766,0.0,0.6644251427083588,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-30,39.54222869873047,59.7400016784668,0.0,0.6600924137161399,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-01,40.445735931396484,61.400001525878906,0.0,0.6569374629381569,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-04,40.118003845214844,60.91999816894531,0.0,0.6567343551275758,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-05,38.886741638183594,59.22999954223633,0.0,0.6547030310603312,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-06,39.108642578125,59.439998626708984,0.0,0.6561242128904076,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-07,40.262550354003906,62.52000045776367,0.0,0.6420639903060248,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-08,40.98152160644531,62.439998626708984,0.0,0.6543930549355588,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-11,41.54961013793945,62.95000076293945,0.0,0.6581233303025369,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-12,40.91939926147461,61.86000061035156,0.0,0.6595248843287452,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-13,41.52298355102539,61.22999954223633,0.0,0.6761149058768257,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-14,42.073307037353516,61.75,0.0,0.679340663885631,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-15,41.71824645996094,61.599998474121094,0.0,0.6752350632150643,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-18,42.04667282104492,62.25,0.0,0.6734555013217642,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-19,41.01703643798828,60.810001373291016,0.0,0.672478003478379,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-20,38.71809005737305,54.540000915527344,0.0,0.7063092367855663,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-21,38.8334846496582,54.130001068115234,0.0,0.7137685405299024,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-22,38.32752990722656,53.689998626708984,0.0,0.7102069142574869,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-26,37.14699935913086,51.91999816894531,0.0,0.7116608309148159,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-27,37.75057601928711,53.70000076293945,0.0,0.69915720218171,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-28,37.502037048339844,53.4900016784668,0.0,0.6972587141572294,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-29,38.096744537353516,54.59000015258789,0.0,0.6940804246331878,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-01,39.36604690551758,56.310001373291016,0.0,0.6954347766891269,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-02,38.354156494140625,55.95000076293945,0.0,0.6818587655891447,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-03,38.380794525146484,55.869998931884766,0.0,0.6833102552130058,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-04,38.096744537353516,54.56999969482422,0.0,0.6942852530689796,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-05,38.079002380371094,54.09000015258789,0.0,0.7000975122475265,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-08,36.170616149902344,51.72999954223633,0.0,0.6952357201516484,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-09,36.14398956298828,52.58000183105469,0.0,0.6834187797278121,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-10,36.44577407836914,52.41999816894531,0.0,0.6912488373238197,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-11,36.21498489379883,52.5,0.0,0.6857986680835177,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
