Date,UAL,DAL,Señales,Hedge Ratio,Sigma,Trade,Accion_UAL,Accion_DAL,Cerrar Posicion,Capital Actual,Ventas de Long,Recompra de short,Transaccion Long,Transaccion short,Dinero acumulado para recomprar short ,Long shares UAL,Short shares UAL,Long shares DAL,Short shares DAL,Nuevo Capital
2015-01-02,66.33999633789062,43.47618865966797,0.0,1.5256145367017582,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-05,66.1500015258789,42.751285552978516,0.0,1.5468308625070037,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-06,64.58000183105469,41.743499755859375,0.0,1.5465692988852615,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-07,65.52999877929688,41.522491455078125,0.0,1.5775646578616753,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-08,66.63999938964844,42.60099411010742,0.0,1.5634933164066136,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-09,65.33999633789062,41.442935943603516,0.0,1.5756100584865538,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-12,65.91999816894531,40.7180290222168,0.0,1.6174301355733691,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-13,66.41000366210938,41.20424270629883,0.0,1.6101928237967824,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-14,64.05000305175781,40.055015563964844,0.0,1.5977026675928272,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-15,63.83000183105469,39.82516860961914,0.0,1.6013826641824986,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-16,65.75,40.5235481262207,0.0,1.6213639539212223,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-20,68.02999877929688,43.467342376708984,0.0,1.5618304793743676,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-21,69.20999908447266,43.47618865966797,0.0,1.5886383233291426,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-22,72.33999633789062,44.81989288330078,0.0,1.6111788770389812,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-23,73.0999984741211,44.69612121582031,0.0,1.6326037042341515,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-26,73.62000274658203,44.33369445800781,0.0,1.657562264011121,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-27,71.80000305175781,43.47618865966797,0.0,1.6484946182373659,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-28,70.7699966430664,42.83969497680664,0.0,1.6489395910532358,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-29,73.52999877929688,44.38672637939453,0.0,1.6537337249444974,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-01-30,69.37000274658203,41.823055267333984,0.0,1.6555733786984335,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-02,69.37999725341797,41.115848541259766,0.0,1.6839841419950259,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-03,67.97000122070312,40.67383575439453,0.0,1.6677385870061838,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-04,71.69999694824219,41.513648986816406,0.0,1.7244937021433295,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-05,69.5999984741211,40.788761138916016,0.0,1.7038946861727666,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-06,67.58000183105469,40.2318115234375,0.0,1.677518025316391,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-09,64.56999969482422,39.294769287109375,0.0,1.6415044551332483,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-10,67.62999725341797,40.06385803222656,0.0,1.6868931672754395,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-11,67.12000274658203,39.76329040527344,0.0,1.6868217092230682,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-12,67.33999633789062,39.613006591796875,0.0,1.6987370955774637,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-13,66.2300033569336,39.33896255493164,0.0,1.6824416731574976,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-17,64.93000030517578,39.56881332397461,0.0,1.6396811948641274,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-18,66.72000122070312,40.100284576416016,0.0,1.6627643879254255,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-19,66.08999633789062,40.676063537597656,0.0,1.6234210127929003,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-20,68.01000213623047,42.02247619628906,0.0,1.6169766884693406,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-23,68.83999633789062,41.801025390625,0.0,1.645293048222114,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-24,70.88999938964844,42.54509735107422,0.0,1.664887727494511,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-25,68.69000244140625,41.490997314453125,0.0,1.6543274467516966,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-26,67.41999816894531,40.676063537597656,0.0,1.6562237841847152,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-02-27,65.18000030517578,39.435935974121094,0.0,1.6516037068496827,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-02,66.80999755859375,40.20658493041992,0.0,1.6605913042236822,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-03,69.0,40.552040100097656,0.0,1.7006373603151281,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-04,68.66999816894531,39.993995666503906,0.0,1.7159704944401373,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-05,67.91999816894531,39.3207893371582,0.0,1.726153894564772,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-06,66.66999816894531,38.78044509887695,0.0,1.7180559117409542,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-09,66.1500015258789,39.48023223876953,0.0,1.6739428165564905,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-10,64.61000061035156,38.4615478515625,0.0,1.6781553460314136,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-11,65.97000122070312,38.993019104003906,0.0,1.6902643220421831,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-12,67.73999786376953,40.1534423828125,0.0,1.6854102807742632,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-13,67.56999969482422,40.304019927978516,0.0,1.6748773777150703,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-16,67.91999816894531,40.88864517211914,0.0,1.6593613797515705,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-17,69.08999633789062,41.322689056396484,0.0,1.6703075700926668,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-18,68.0999984741211,40.57862091064453,0.0,1.6764640564956408,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-19,70.08999633789062,41.863033294677734,0.0,1.672493789297445,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-20,69.44999694824219,42.0047607421875,0.0,1.6515855638952837,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-23,67.61000061035156,41.26069259643555,0.0,1.6369429106033144,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-24,67.62999725341797,40.773502349853516,0.0,1.6568307655457715,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-25,65.55999755859375,39.435935974121094,0.0,1.6604535304658847,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-26,64.97000122070312,39.05503463745117,0.0,1.6615333375382926,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-27,67.75,39.75482940673828,0.0,1.7026655704304154,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-30,68.19000244140625,40.35717010498047,0.0,1.6880274697530226,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-03-31,67.25,39.82568359375,0.0,1.6869609687473897,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-01,64.01000213623047,38.31982421875,0.0,1.6692053491854362,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-02,61.880001068115234,37.42516326904297,0.0,1.6525021445195205,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-06,60.119998931884766,36.99110794067383,0.0,1.6245841599471154,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-07,59.56999969482422,36.88480758666992,0.0,1.6143836295252205,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-08,60.54999923706055,38.34640121459961,0.0,1.5774215965752443,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-09,61.15999984741211,38.21353530883789,0.0,1.5987974367005393,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-10,61.04999923706055,38.29323959350586,0.0,1.5925939775870062,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-13,61.0099983215332,38.151527404785156,0.0,1.5974440774886483,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-14,60.25,38.16038513183594,0.0,1.577169646147082,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-15,60.9900016784668,39.15247344970703,0.0,1.5557454581404957,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-16,62.20000076293945,39.85226821899414,0.0,1.5588215712822329,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-17,61.4900016784668,39.64852523803711,0.0,1.5489654984018677,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-20,62.400001525878906,40.50775146484375,0.0,1.5384367755171888,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-21,63.70000076293945,40.950660705566406,0.0,1.5536360806162366,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-22,64.0199966430664,41.21639633178711,0.0,1.5513763763932653,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-23,62.79999923706055,41.12781524658203,0.0,1.5251063705878847,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-24,63.5099983215332,41.61500930786133,0.0,1.5243060520004965,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-27,61.97999954223633,41.14554214477539,0.0,1.504665192636524,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-28,61.41999816894531,40.92409133911133,0.0,1.4991446997806093,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-29,59.869998931884766,39.887691497802734,0.0,1.4992358495803444,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-04-30,59.7400016784668,39.542232513427734,0.0,1.5089819289657993,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-01,61.400001525878906,40.44575119018555,0.0,1.5164194668654971,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-04,60.91999816894531,40.118003845214844,0.0,1.5168410941650314,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-05,59.22999954223633,38.88674545288086,0.0,1.5213073209126882,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-06,59.439998626708984,39.108646392822266,0.0,1.5180348586011605,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-07,62.52000045776367,40.262542724609375,0.0,1.5516414819507287,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-08,62.439998626708984,40.98152542114258,0.0,1.5221589530131745,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-11,62.95000076293945,41.54960632324219,0.0,1.5135528548131891,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-12,61.86000061035156,40.91939163208008,0.0,1.5102596388802172,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-13,61.22999954223633,41.52296447753906,0.0,1.472819769591571,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-14,61.75,42.073299407958984,0.0,1.4658611790652267,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-15,61.599998474121094,41.718257904052734,0.0,1.4746888437246426,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-18,62.25,42.04667663574219,0.0,1.4786461537064532,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-19,60.810001373291016,41.01702117919922,0.0,1.480625103230384,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-20,54.540000915527344,38.71809005737305,0.0,1.4096045624208935,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-21,54.130001068115234,38.8334846496582,0.0,1.3948327656790607,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-22,53.689998626708984,38.32753372192383,0.0,1.4016936608838497,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-26,51.91999816894531,37.146995544433594,0.0,1.3986681054858925,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-27,53.70000076293945,37.750579833984375,0.0,1.4237395575170064,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-28,53.4900016784668,37.502044677734375,0.0,1.4275548883171323,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-05-29,54.59000015258789,38.09675216674805,0.0,1.4342162901279685,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-01,56.310001373291016,39.36604690551758,0.0,1.4316083083093112,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-02,55.95000076293945,38.354164123535156,0.0,1.4594389186102514,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-03,55.869998931884766,38.38079071044922,0.0,1.4563446871321273,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-04,54.56999969482422,38.09675216674805,0.0,1.4332238989892063,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-05,54.09000015258789,38.07900619506836,0.0,1.4212980387342364,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-08,51.72999954223633,36.17061233520508,0.0,1.430631174855482,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-09,52.58000183105469,36.14398193359375,0.0,1.4551674838302198,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-10,52.41999816894531,36.445777893066406,0.0,1.438631910860281,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-11,52.5,36.21499252319336,0.0,1.4499390221321682,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-12,52.869998931884766,36.516780853271484,0.0,1.4480784201365857,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-15,52.25,36.12623596191406,0.0,1.4465853909085815,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-16,51.22999954223633,36.010841369628906,0.0,1.422978991173002,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-17,51.31999969482422,36.21499252319336,0.0,1.4174195179309155,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-18,52.0099983215332,36.703189849853516,0.0,1.417364562589453,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-19,53.25,37.27125930786133,0.0,1.4291628070624132,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-22,54.79999923706055,38.105628967285156,0.0,1.4386961823138584,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-23,55.22999954223633,38.25652313232422,0.0,1.4442742727922417,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-24,54.459999084472656,37.865966796875,0.0,1.4388824009052756,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-25,54.939998626708984,37.812713623046875,0.0,1.4535755561988926,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-26,54.47999954223633,37.5908203125,0.0,1.4499391659884975,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-29,52.810001373291016,36.499027252197266,0.0,1.4476146333249207,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-06-30,53.0099983215332,36.46352767944336,0.0,1.4544974559218262,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-01,51.689998626708984,35.74455261230469,0.0,1.4469607938690758,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-02,51.5,35.50489807128906,0.0,1.4513462814542708,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-06,53.849998474121094,35.93095397949219,0.0,1.49998723914083,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-07,54.310001373291016,36.552284240722656,0.0,1.4869067781413865,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-08,52.81999969482422,35.655784606933594,0.0,1.4825993079015642,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-09,53.2599983215332,35.99308776855469,0.0,1.480917677470627,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-10,55.5099983215332,37.68844985961914,0.0,1.4737556828958587,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-13,56.38999938964844,38.496177673339844,0.0,1.4655709460870407,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-14,55.72999954223633,38.753597259521484,0.0,1.4386940855263801,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-15,55.5,39.046512603759766,0.0,1.4219308395327221,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-16,54.97999954223633,39.47257614135742,0.0,1.393209344775905,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-17,55.38999938964844,39.88974380493164,0.0,1.3888873799559192,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-20,55.349998474121094,39.13526153564453,0.0,1.4142740523898338,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-21,55.970001220703125,39.63234329223633,0.0,1.4121641860928764,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-22,57.06999969482422,40.13829040527344,0.0,1.421845805160013,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-23,56.66999816894531,40.085025787353516,0.0,1.4137697808347713,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-24,56.4900016784668,39.144142150878906,0.0,1.4426369680830744,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-27,56.810001373291016,38.993255615234375,0.0,1.4563793388847142,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-28,58.41999816894531,39.863121032714844,0.0,1.4651153550728284,N/A,N/A,N/A,N/A,N/A,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
2015-07-29,57.209999084472656,39.21516036987305,0.0,1.4585510801150274,0,N/A,N/A,N/A,Cerrar Posiciones,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1000000.0
